loss_values_without_dropout,loss_values_with_dropout
0.010995890013873577,0.0344870388507843
0.010433485731482506,0.03423917666077614
0.010678674094378948,0.03458882495760918
0.010137813165783882,0.0362456776201725
0.010543260723352432,0.032889485359191895
0.010145256295800209,0.03296208381652832
0.010424308478832245,0.0367884524166584
0.010090275667607784,0.03767472133040428
0.01046346127986908,0.0383012555539608
0.009937110356986523,0.03316151723265648
0.010251604951918125,0.03202461823821068
0.00998357217758894,0.03718630224466324
0.009554442018270493,0.03065226413309574
0.010025790892541409,0.031111983582377434
0.010276814922690392,0.03422578424215317
0.009618845768272877,0.036639682948589325
0.009507895447313786,0.03278987854719162
0.009976082481443882,0.03560930863022804
0.009416296146810055,0.0332258902490139
0.00944495014846325,0.02753983624279499
0.010052713565528393,0.029094330966472626
0.009852911345660686,0.03374972566962242
0.009970691986382008,0.034578267484903336
0.009562036022543907,0.0347236692905426
0.009803702123463154,0.035250212997198105
0.009561111219227314,0.03239763528108597
0.009746808558702469,0.03079502284526825
0.009933868423104286,0.0333188995718956
0.009788714349269867,0.031607985496520996
0.009618513286113739,0.027620410546660423
0.009596218355000019,0.026273205876350403
0.009972413070499897,0.027316996827721596
0.009459325112402439,0.028310753405094147
0.009433786384761333,0.028126901015639305
0.009626933373510838,0.031145917251706123
0.00939140748232603,0.028206970542669296
0.009417419321835041,0.030779987573623657
0.009536923840641975,0.02992520108819008
0.009502599947154522,0.02984989993274212
0.00962761975824833,0.03234332054853439
0.009321372956037521,0.027716251090168953
0.009403611533343792,0.02920425496995449
0.009820712730288506,0.030777746811509132
0.009191179648041725,0.02776500955224037
0.009234640747308731,0.0249027106910944
0.009065404534339905,0.029591577127575874
0.009121968410909176,0.03264382854104042
0.008953453041613102,0.029827626422047615
0.008687836118042469,0.0318962037563324
0.009342753328382969,0.028230881318449974
0.00928511656820774,0.029904482886195183
0.008959981612861156,0.03053520806133747
0.00898384116590023,0.028431640937924385
0.008991758339107037,0.030410757288336754
0.009065559133887291,0.025614172220230103
0.00880774948745966,0.02599189803004265
0.009149245917797089,0.0273565873503685
0.00886370986700058,0.02866363525390625
0.008805437944829464,0.03161650523543358
0.008733234368264675,0.029860252514481544
0.009043760597705841,0.025686930865049362
0.008833244442939758,0.029998596757650375
0.008520899340510368,0.0272075105458498
0.008653211407363415,0.028062814846634865
0.008522550575435162,0.02904512733221054
0.00873810239136219,0.02817235328257084
0.008460120297968388,0.03349684551358223
0.008250168524682522,0.02764510177075863
0.008926916867494583,0.029903827235102654
0.008462104015052319,0.027290821075439453
0.008909395895898342,0.0307711623609066
0.008235379122197628,0.02837987244129181
0.008434721268713474,0.030421890318393707
0.008445916697382927,0.02865203469991684
0.008514896035194397,0.029911788180470467
0.008400713093578815,0.03233993053436279
0.008260594680905342,0.026744982227683067
0.008658096194267273,0.02655964158475399
0.008516992442309856,0.030421089380979538
0.008683992549777031,0.02918906696140766
0.008493090979754925,0.027030861005187035
0.008380339480936527,0.026452813297510147
0.008484682999551296,0.02819017879664898
0.008110894821584225,0.030449142679572105
0.008832713589072227,0.031026549637317657
0.008194583468139172,0.02871502749621868
0.00843233522027731,0.02803824283182621
0.008485456928610802,0.02948521077632904
0.00840312521904707,0.029698753729462624
0.008434295654296875,0.025200560688972473
0.00856000930070877,0.028155740350484848
0.008367064408957958,0.028379669412970543
0.00801505334675312,0.02660220116376877
0.008149145171046257,0.028743311762809753
0.008450856432318687,0.02767905406653881
0.008304725401103497,0.026654014363884926
0.007993316277861595,0.02734954282641411
0.00843480322510004,0.028320083394646645
0.008288122713565826,0.0285370834171772
0.008374755270779133,0.026178354397416115
0.008168400265276432,0.027444446459412575
0.008007623255252838,0.02742687799036503
0.008022366091609001,0.025001700967550278
0.008164538070559502,0.03025699593126774
0.008100060746073723,0.027487704530358315
0.008262855000793934,0.025792282074689865
0.00816226378083229,0.02446318231523037
0.008316200226545334,0.02719598077237606
0.00826821755617857,0.027509979903697968
0.007853825576603413,0.028757033869624138
0.008096706122159958,0.02944926731288433
0.007511981762945652,0.029838411137461662
0.008075359277427197,0.029854875057935715
0.007795560639351606,0.0282687209546566
0.008203265257179737,0.02487371489405632
0.007978757843375206,0.028720561414957047
0.00779053196310997,0.02612188830971718
0.007795455865561962,0.028019750490784645
0.008000673726201057,0.02646259218454361
0.007867161184549332,0.02612251415848732
0.00793707650154829,0.02601940557360649
0.0077583580277860165,0.029147321358323097
0.007929736748337746,0.026076074689626694
0.007873854599893093,0.027034474536776543
0.00771664921194315,0.02556784451007843
0.00731293112039566,0.025771182030439377
0.007802002597600222,0.02990422025322914
0.008168350905179977,0.025599226355552673
0.007644983008503914,0.028331469744443893
0.007904279977083206,0.024151982739567757
0.007737813983112574,0.02767214924097061
0.008041581138968468,0.025816861540079117
0.007725318893790245,0.026416465640068054
0.008227048441767693,0.026941843330860138
0.007701495196670294,0.028604360297322273
0.007682877127081156,0.02498508058488369
0.007649044506251812,0.024527767673134804
0.007606300059705973,0.025917325168848038
0.007706455886363983,0.029427874833345413
0.0075301434844732285,0.028998862951993942
0.007864548824727535,0.02597493678331375
0.007420875132083893,0.02919003553688526
0.0076324790716171265,0.024417264387011528
0.007543439976871014,0.02701510116457939
0.007633728440850973,0.03135284036397934
0.007742313668131828,0.025982631370425224
0.007563893683254719,0.024220483377575874
0.007356179412454367,0.026113297790288925
0.007507328875362873,0.022982386872172356
0.0077206771820783615,0.0281665101647377
0.007525373715907335,0.028896497562527657
0.0076459976844489574,0.028580261394381523
0.0077383266761898994,0.029834099113941193
0.007445751689374447,0.02555438131093979
0.007433520630002022,0.028841394931077957
0.0075297788716852665,0.026072608307003975
0.007336553186178207,0.02387153171002865
0.007194311358034611,0.029298001900315285
0.0074371653608977795,0.02679285779595375
0.007183434441685677,0.02538757026195526
0.007580789737403393,0.024008991196751595
0.007363742683082819,0.02853473834693432
0.007687452714890242,0.02702738530933857
0.00737252552062273,0.02999732829630375
0.007561496924608946,0.029230261221528053
0.0073072537779808044,0.029106345027685165
0.007815327495336533,0.027344079688191414
0.007409817073494196,0.023730674758553505
0.0074526965618133545,0.027525538578629494
0.007286736276000738,0.029839271679520607
0.007466836366802454,0.027207065373659134
0.007175180595368147,0.026431770995259285
0.007272425573319197,0.025023626163601875
0.007269344758242369,0.026175908744335175
0.007387701887637377,0.023792967200279236
0.007093559950590134,0.024185633286833763
0.006865176372230053,0.024596387520432472
0.00700840400531888,0.027546804398298264
0.007148262578994036,0.027513382956385612
0.007301053497940302,0.02579190582036972
0.007456477731466293,0.028024252504110336
0.0070121572352945805,0.02662070095539093
0.007423252332955599,0.028040427714586258
0.007138761226087809,0.02422858402132988
0.007258376106619835,0.03179139271378517
0.007491108495742083,0.027261413633823395
0.007525043096393347,0.026078643277287483
0.007349416613578796,0.02468118816614151
0.007025117054581642,0.02434547059237957
0.007385903969407082,0.02947324514389038
0.00701076490804553,0.026702934876084328
0.007214231416583061,0.024867674335837364
0.007388245780020952,0.02284402586519718
0.00729168439283967,0.027248334139585495
0.0071054305881261826,0.02840655855834484
0.007366582285612822,0.02484477125108242
0.0073226094245910645,0.026358630508184433
0.00715297507122159,0.024418905377388
0.007217133417725563,0.02884809859097004
0.00732642225921154,0.0273734200745821
0.007475686725229025,0.028094392269849777
0.007245140615850687,0.027095602825284004
0.0070369369350373745,0.02921258471906185
0.007333389483392239,0.025077639147639275
0.006976916920393705,0.025133531540632248
0.007065362296998501,0.027759864926338196
0.007199810352176428,0.02573993057012558
0.007093878462910652,0.02542843483388424
0.007194992620497942,0.025664353743195534
0.007073619868606329,0.024327779188752174
0.007057900074869394,0.029356494545936584
0.006974947173148394,0.0278110783547163
0.006965146865695715,0.024357672780752182
0.006913130171597004,0.02651308849453926
0.007139756344258785,0.024988895282149315
0.006973085459321737,0.029180286452174187
0.006864628288894892,0.02910352684557438
0.0073110247030854225,0.02963036671280861
0.00704054394736886,0.025394853204488754
0.007017982192337513,0.0272708460688591
0.0070435646921396255,0.026534460484981537
0.006910506170243025,0.02251545712351799
0.006865350529551506,0.022708535194396973
0.006938897538930178,0.0254816897213459
0.0071566724218428135,0.024375731125473976
0.007150900084525347,0.026982568204402924
0.007200270425528288,0.022500207647681236
0.007083249278366566,0.027774980291724205
0.007090138737112284,0.02580644004046917
0.007201495114713907,0.025396501645445824
0.006907335482537746,0.026170639321208
0.006804094649851322,0.026090113446116447
0.006896622013300657,0.023761164397001266
0.006937135476619005,0.028792159631848335
0.006925387308001518,0.026080422103405
0.006504890043288469,0.025558151304721832
0.007115500047802925,0.02336748130619526
0.0070673879235982895,0.02537395805120468
0.006831341423094273,0.027799542993307114
0.0068479725159704685,0.023440059274435043
0.0068310946226119995,0.02415366843342781
0.007019784301519394,0.02536867931485176
0.00670316768810153,0.02535165846347809
0.007038443349301815,0.025127898901700974
0.006299103144556284,0.024159247055649757
0.006953770760446787,0.02852476015686989
0.006995167583227158,0.02502710185945034
0.006762589327991009,0.027772817760705948
0.006788503844290972,0.025565261021256447
0.006612428463995457,0.025579482316970825
0.006899403873831034,0.02663060463964939
0.006850403733551502,0.028653902933001518
0.006906989496201277,0.026475485414266586
0.006898483261466026,0.024448495358228683
0.006869190838187933,0.026366958394646645
0.00676126591861248,0.026840899139642715
0.006847790442407131,0.026676200330257416
0.006669281516224146,0.023499228060245514
0.007094070315361023,0.026191486045718193
0.006970785092562437,0.024162977933883667
0.006645593326538801,0.02559753507375717
0.007058158051222563,0.026468412950634956
0.006578219123184681,0.026563357561826706
0.007047649938613176,0.02836478501558304
0.006656774785369635,0.027809742838144302
0.007001397665590048,0.023001309484243393
0.006487246137112379,0.021901046857237816
0.006769850384443998,0.025748170912265778
0.006889265030622482,0.02811296656727791
0.006787145044654608,0.02718949504196644
0.006695409305393696,0.027912698686122894
0.006431099027395248,0.026178039610385895
0.006860272027552128,0.024340037256479263
0.006988391280174255,0.024979466572403908
0.006578870117664337,0.025947803631424904
0.00656785536557436,0.025393269956111908
0.006866010371595621,0.024983234703540802
0.006682335864752531,0.02674677222967148
0.006736451759934425,0.027259081602096558
0.0065233525820076466,0.024908069521188736
0.0067002675496041775,0.027256762608885765
0.006706502754241228,0.02540203370153904
0.0066191935911774635,0.027230845764279366
0.006531524937599897,0.025926116853952408
0.006740882992744446,0.024055544286966324
0.006606497801840305,0.024070803076028824
0.006773489993065596,0.026234274730086327
0.006728903856128454,0.024532698094844818
0.006535148248076439,0.025897806510329247
0.006597720552235842,0.025152849033474922
0.0067167202942073345,0.023867355659604073
0.006447748746722937,0.025413142517209053
0.006761954165995121,0.024750960990786552
0.006462170742452145,0.02524719201028347
0.006853342521935701,0.024028591811656952
0.00690505001693964,0.02891645021736622
0.006621521897614002,0.025198768824338913
0.006569018121808767,0.02615191414952278
0.006468181032687426,0.02902822382748127
0.0068155755288898945,0.02642020583152771
0.006585040129721165,0.026423173025250435
0.006335717160254717,0.022955069318413734
0.00635931733995676,0.02582547627389431
0.006683325860649347,0.027127709239721298
0.006502830423414707,0.030305340886116028
0.0065923999063670635,0.024099431931972504
0.006491214502602816,0.026171764358878136
0.006573498714715242,0.028521740809082985
0.006355359219014645,0.025693420320749283
0.006730105262249708,0.022554799914360046
0.006674270611256361,0.025575686246156693
0.006584568880498409,0.02533227764070034
0.006608875934034586,0.02702213265001774
0.0064675756730139256,0.02767440862953663
0.006546672433614731,0.02476314827799797
0.006563757546246052,0.026745857670903206
0.006654759868979454,0.027104798704385757
0.006525793112814426,0.024789661169052124
0.006618557497859001,0.024692462757229805
0.006303675472736359,0.025457071140408516
0.006559318397194147,0.025355124846100807
0.006407532840967178,0.02749377302825451
0.0063796560280025005,0.024150393903255463
0.006631612312048674,0.02491716295480728
0.006780030205845833,0.027269896119832993
0.006317781284451485,0.02945932000875473
0.006405500695109367,0.02830304391682148
0.00666677113622427,0.024035681039094925
0.006343350280076265,0.02901744283735752
0.006294268649071455,0.024911442771553993
0.006391066592186689,0.02858233079314232
0.006433275993913412,0.024942481890320778
0.006320063956081867,0.027211833745241165
0.006481236778199673,0.026897523552179337
0.006670274306088686,0.02507070079445839
0.006409549620002508,0.024592306464910507
0.006317850202322006,0.024941062554717064
0.006299539003521204,0.02613220550119877
0.006596976425498724,0.022774066776037216
0.006255444139242172,0.0248232614248991
0.006509152241051197,0.025774775072932243
0.006337269674986601,0.026094112545251846
0.006564730778336525,0.024255448952317238
0.006741891149431467,0.025035293772816658
0.006119484547525644,0.022796129807829857
0.006225536577403545,0.026339173316955566
0.006316684652119875,0.026209978386759758
0.006372327916324139,0.024298647418618202
0.006139492150396109,0.0241005327552557
0.006279531866312027,0.024842144921422005
0.006457251962274313,0.022842291742563248
0.006713601294904947,0.028051011264324188
0.006373168900609016,0.024464115500450134
0.006361030042171478,0.027209222316741943
0.006716898176819086,0.02592800185084343
0.0064430865459144115,0.024889172986149788
0.006455446593463421,0.026031985878944397
0.006147111300379038,0.02455906756222248
0.006313230376690626,0.025108501315116882
0.006714418530464172,0.027249516919255257
0.0063157049007713795,0.026857765391469002
0.006556081119924784,0.02525302581489086
0.006245073862373829,0.027404142543673515
0.006369500886648893,0.02566426806151867
0.006041079293936491,0.028334589675068855
0.006307861767709255,0.02683255262672901
0.00622207298874855,0.025187894701957703
0.00629107840359211,0.025688854977488518
0.006005429662764072,0.026953501626849174
0.006271274294704199,0.022324582561850548
0.0063391877338290215,0.0240152757614851
0.0063740708865225315,0.02800080180168152
0.00645277788862586,0.026450710371136665
0.00633284542709589,0.028153201565146446
0.006614149082452059,0.025468027219176292
0.006173384841531515,0.025605622678995132
0.006294660270214081,0.027087833732366562
0.0062977345660328865,0.026959657669067383
0.006043441127985716,0.026583217084407806
0.006088255438953638,0.028280187398195267
0.006139196455478668,0.02544035017490387
0.006290776655077934,0.02712532877922058
0.006404177751392126,0.02416571043431759
0.006265108473598957,0.02703137882053852
0.006060516461730003,0.0271185003221035
0.006161808967590332,0.021730119362473488
0.006206109654158354,0.025119705125689507
0.006255005486309528,0.025257287546992302
0.005914126522839069,0.027051348239183426
0.006497989408671856,0.02415948174893856
0.006300575099885464,0.02834431640803814
0.0061944047920405865,0.02545229345560074
0.005957975052297115,0.024866405874490738
0.006178092677146196,0.028415407985448837
0.006302042864263058,0.028540778905153275
0.005924480967223644,0.02591610699892044
0.00608479231595993,0.025426240637898445
0.006143720354884863,0.02666064351797104
0.005955769680440426,0.028520578518509865
0.0058848438784480095,0.02562069147825241
0.006328808609396219,0.02412858046591282
0.006402580067515373,0.027555491775274277
0.006048846058547497,0.02522694692015648
0.0061294580809772015,0.025744600221514702
0.006147487089037895,0.0239234808832407
0.006181655451655388,0.024896549060940742
0.0061234668828547,0.024748828262090683
0.006253988016396761,0.025192148983478546
0.00611403863877058,0.02457503415644169
0.00595736363902688,0.02702551707625389
0.005961519666016102,0.020838148891925812
0.005989025812596083,0.022912483662366867
0.005983614828437567,0.02679603360593319
0.006148011889308691,0.022527867928147316
0.005874741822481155,0.028116730973124504
0.006057925522327423,0.023852800950407982
0.00602240115404129,0.025186937302350998
0.006013768259435892,0.02557596191763878
0.006231130100786686,0.02947879768908024
0.006072078365832567,0.027422236278653145
0.0057747941464185715,0.027341065928339958
0.005906756967306137,0.025009838864207268
0.0060344566591084,0.026734711602330208
0.005940380040556192,0.025822775438427925
0.006165958940982819,0.023295441642403603
0.005804938264191151,0.0258624330163002
0.006047417409718037,0.024154873564839363
0.006052028853446245,0.025505417957901955
0.0060444846749305725,0.02640923485159874
0.005967484787106514,0.025866849347949028
0.006171933840960264,0.022990690544247627
0.005950629711151123,0.026522867381572723
0.0061020818538963795,0.023324590176343918
0.005900863092392683,0.025607284158468246
0.005959777627140284,0.0235110092908144
0.006078487262129784,0.02692832238972187
0.005946639459580183,0.027437912300229073
0.00570357870310545,0.026409458369016647
0.00607343902811408,0.023070061579346657
0.00594746507704258,0.024892406538128853
0.0058005210012197495,0.02252977341413498
0.0062240008264780045,0.022244764491915703
0.005761526525020599,0.023045614361763
0.006086562294512987,0.027231233194470406
0.0060668340884149075,0.025720681995153427
0.00591149739921093,0.023208409547805786
0.005916159134358168,0.023486798629164696
0.006036936305463314,0.024863269180059433
0.0057259490713477135,0.02603917568922043
0.005947680212557316,0.02489408850669861
0.005943759810179472,0.028589101508259773
0.00612318841740489,0.020211122930049896
0.005989995785057545,0.024490922689437866
0.006129514891654253,0.023780951276421547
0.005716876592487097,0.027962129563093185
0.005894472822546959,0.02680410072207451
0.00577843002974987,0.024915913119912148
0.005727747455239296,0.022452538833022118
0.005829299334436655,0.02328270673751831
0.005662089213728905,0.027941018342971802
0.0057233343832194805,0.025303931906819344
0.006021580658853054,0.02488543838262558
0.0059491731226444244,0.02525278925895691
0.0058726235292851925,0.025609411299228668
0.005935639142990112,0.024239156395196915
0.005868542939424515,0.024697663262486458
0.006003431044518948,0.025492696091532707
0.005850608926266432,0.028490249067544937
0.00574140390381217,0.02463485486805439
0.00583514804020524,0.02223780006170273
0.006112672388553619,0.021163901314139366
0.005875524133443832,0.02337145432829857
0.005719340406358242,0.022473955526947975
0.006122385151684284,0.02551523596048355
0.005986863747239113,0.02411624975502491
0.005577352363616228,0.026764657348394394
0.005802574567496777,0.027504488825798035
0.005756037309765816,0.02319197542965412
0.005791227798908949,0.0212407223880291
0.005823102779686451,0.02699105069041252
0.005698576103895903,0.025405410677194595
0.005620991345494986,0.026714252308011055
0.005685748066753149,0.024638492614030838
0.005758629646152258,0.026645414531230927
0.005903488025069237,0.024143774062395096
0.00561253959313035,0.025455307215452194
0.0060054645873606205,0.025602243840694427
0.005734006408601999,0.02357775717973709
0.0055410596542060375,0.025819608941674232
0.00569461053237319,0.0228979904204607
0.005540839862078428,0.02519168332219124
0.005820741411298513,0.023611515760421753
0.005756730679422617,0.025604985654354095
0.005408692639321089,0.025171225890517235
0.005719585809856653,0.026781337335705757
0.005660359747707844,0.02495948225259781
0.005786354187875986,0.02638106606900692
0.00585930934175849,0.023103097453713417
0.005583922378718853,0.0255656149238348
0.005773879587650299,0.025175293907523155
0.005719367414712906,0.023192161694169044
0.005760513246059418,0.024805674329400063
0.006372455041855574,0.02634742297232151
0.005731530953198671,0.02550376020371914
0.005767766386270523,0.023724574595689774
0.005976102314889431,0.023952044546604156
0.0058797807432711124,0.024748511612415314
0.005584975238889456,0.024320315569639206
0.005786853842437267,0.022817624732851982
0.005546269007027149,0.02443915605545044
0.005686923861503601,0.02198893018066883
0.005825153551995754,0.025609491392970085
0.0057292808778584,0.024015752598643303
0.006056379526853561,0.024383967742323875
0.005583128891885281,0.022851495072245598
0.005691967438906431,0.022453365847468376
0.005866072606295347,0.02454913780093193
0.005694698542356491,0.025004494935274124
0.005606142338365316,0.02526130899786949
0.005494128447026014,0.02565726824104786
0.005947459954768419,0.02744610793888569
0.005475378595292568,0.02400205284357071
0.005709221586585045,0.02268468774855137
0.0054946658201515675,0.02426525391638279
0.0058648656122386456,0.024935903027653694
0.005891649983823299,0.026668276637792587
0.005430575460195541,0.023296386003494263
0.005846859887242317,0.024825729429721832
0.005646937061101198,0.02656221203505993
0.005516587290912867,0.022852972149848938
0.005715905223041773,0.025744661688804626
0.0056217992678284645,0.022416550666093826
0.005658750422298908,0.022381432354450226
0.005595013964921236,0.0248146690428257
0.005781727842986584,0.02921593189239502
0.005579581018537283,0.024215446785092354
0.005727787036448717,0.022455422207713127
0.005703714210540056,0.025648145005106926
0.005630028434097767,0.02324332855641842
0.005675718653947115,0.02449837699532509
0.005645314697176218,0.02456890046596527
0.005591032560914755,0.027204206213355064
0.005326851736754179,0.025422001257538795
0.005659527610987425,0.02634042501449585
0.005857191514223814,0.023554937914013863
0.005560772027820349,0.026365885511040688
0.005721651017665863,0.021114757284522057
0.005540885962545872,0.02501588501036167
0.005728201009333134,0.024638185277581215
0.005229188594967127,0.026152528822422028
0.005649188067764044,0.02259805053472519
0.005349912215024233,0.02255680412054062
0.005448357667773962,0.025596769526600838
0.005575728602707386,0.02509465254843235
0.0058030057698488235,0.024984288960695267
0.005361400544643402,0.025934843346476555
0.005474582780152559,0.025397397577762604
0.005752315279096365,0.025812648236751556
0.005631499923765659,0.027937985956668854
0.005516207776963711,0.025428861379623413
0.005632956046611071,0.025339553132653236
0.005742690060287714,0.025045618414878845
0.0054876115173101425,0.024043578654527664
0.005752985365688801,0.023792991414666176
0.005620122887194157,0.02559882588684559
0.005464224610477686,0.02327595464885235
0.005814362782984972,0.02352553978562355
0.005621760152280331,0.019948100671172142
0.005901839584112167,0.02578970603644848
0.005636381451040506,0.026218922808766365
0.005679054651409388,0.02178298868238926
0.005703091621398926,0.021950306370854378
0.005537175573408604,0.02266036532819271
0.005636595189571381,0.02452169358730316
0.0055438559502363205,0.02285558357834816
0.005670967977494001,0.025646047666668892
0.005821820814162493,0.02615528553724289
0.005511097144335508,0.024108372628688812
0.005483637098222971,0.027601469308137894
0.005768207833170891,0.027406103909015656
0.005526287946850061,0.02310711331665516
0.005742975510656834,0.02759597636759281
0.005271473433822393,0.02300475537776947
0.005382536444813013,0.022601233795285225
0.005419123452156782,0.024492228403687477
0.005644117947667837,0.022939376533031464
0.005432148929685354,0.026331385597586632
0.0054486156441271305,0.023341838270425797
0.005657338071614504,0.02366493083536625
0.005565193016082048,0.028073817491531372
0.005463183857500553,0.02288679964840412
0.00559474341571331,0.0214326623827219
0.005655441898852587,0.023066570982336998
0.005326989106833935,0.02635584957897663
0.005641607567667961,0.02637464553117752
0.005623117089271545,0.020636945962905884
0.00560905784368515,0.0264128465205431
0.00557203171774745,0.020637108013033867
0.005737036466598511,0.028654778376221657
0.005524117965251207,0.024078330025076866
0.005600230302661657,0.026150181889533997
0.0053630610927939415,0.023029670119285583
0.005601004231721163,0.02412758581340313
0.005678272806107998,0.02493864856660366
0.005717963445931673,0.023772532120347023
0.005436140578240156,0.024527205154299736
0.0054529220797121525,0.025369441136717796
0.0055021001026034355,0.02491123601794243
0.005355581175535917,0.022825680673122406
0.00546026648953557,0.024953320622444153
0.005776015110313892,0.022800330072641373
0.005592173431068659,0.02670128270983696
0.0055596292950212955,0.02672654576599598
0.005433783866465092,0.024844694882631302
0.005368209909647703,0.025611210614442825
0.005464004818350077,0.02512797899544239
0.005560201592743397,0.02531163953244686
0.005305256694555283,0.026172662153840065
0.005705018527805805,0.02471451461315155
0.005468226969242096,0.02206684648990631
0.005537847522646189,0.027053149417042732
0.005483897868543863,0.02202899195253849
0.005299948155879974,0.025401214137673378
0.005569823086261749,0.02432655356824398
0.005669926293194294,0.02514057420194149
0.0054866718128323555,0.023497052490711212
0.005474151577800512,0.02529347874224186
0.005310810636729002,0.02720828913152218
0.005356719717383385,0.022528026252985
0.005462353583425283,0.02568049728870392
0.005482386332005262,0.024014590308070183
0.0053647421300411224,0.024367516860365868
0.005477513186633587,0.024494722485542297
0.005466440226882696,0.026062743738293648
0.005644854158163071,0.023785429075360298
0.005566003266721964,0.023984994739294052
0.005376828368753195,0.02457473799586296
0.0052514877170324326,0.025849057361483574
0.005485165398567915,0.023661959916353226
0.005415878724306822,0.024082420393824577
0.005371245555579662,0.02428569085896015
